,Dis,Gen
357,-156.33410764995375,-149.20167541503906
358,-148.59904158742805,-149.0467987060547
359,-146.62281879625823,-124.30733489990234
360,-151.50756795782792,-136.3594970703125
361,-150.5785040604441,-145.4139404296875
362,-144.23248050087378,-148.9705810546875
363,-145.529834948088,-174.91494750976562
364,-138.07305305882505,-144.47463989257812
365,-140.49762765984786,-152.58216857910156
366,-134.57255995901008,-138.715576171875
367,-136.79324702212685,-158.34129333496094
368,-136.1214784321032,-159.6360321044922
369,-136.6145328722502,-150.11045837402344
370,-133.4896449038857,-130.1855010986328
371,-141.13521174380654,-144.3736572265625
372,-136.13301367508737,-165.97000122070312
373,-138.65421777022513,-140.99960327148438
374,-142.91746520996094,-163.7424774169922
375,-137.07050162867495,-155.73162841796875
376,-134.41555986906351,-171.65660095214844
377,-139.63646497224508,-135.44293212890625
378,-136.0551384373715,-152.25213623046875
379,-146.04030488666734,-150.84414672851562
380,-136.8885457892167,-133.07818603515625
381,-133.80525287828948,-143.45741271972656
382,-135.76320688348068,-145.1541290283203
383,-134.2774822837428,-137.20611572265625
384,-137.57654531378495,-190.4729766845703
385,-136.71782242624383,-143.10879516601562
386,-137.31423548648232,-144.0402069091797
387,-136.3756645604184,-148.05816650390625
388,-135.26833985981187,-161.38992309570312
389,-137.98799093146073,-159.31817626953125
390,-137.86846441971628,-132.71823120117188
391,-134.7945950156764,-182.81202697753906
392,-132.38092803955078,-111.14994049072266
393,-139.26090923108552,-147.39132690429688
394,-132.58049613551088,-124.2653579711914
395,-132.8010647422389,-144.70242309570312
396,-137.16360634251646,-150.48764038085938
397,-132.22774425305818,-107.66647338867188
398,-131.7577008699116,-143.96827697753906
399,-134.51118991249487,-144.64413452148438
400,-138.29116419741982,-155.50411987304688
401,-128.4915442215769,-121.49945831298828
402,-130.09637370862458,-128.47604370117188
403,-132.8144073486328,-150.47666931152344
404,-126.74748430754009,-130.51583862304688
405,-128.75363560726768,-162.76034545898438
406,-126.29462432861328,-138.3094482421875
407,-124.1157330964741,-171.39894104003906
408,-129.8087118048417,-135.2281494140625
409,-132.47183026765524,-158.43045043945312
410,-129.2217704371402,-139.1889190673828
411,-127.10748291015625,-122.47348022460938
412,-129.47842126143607,-139.45748901367188
413,-134.12080182527242,-131.96383666992188
414,-133.39127711245888,-155.43833923339844
415,-132.23877314517372,-174.66473388671875
416,-133.17908517937911,-159.9612579345703
417,-132.8934366326583,-131.11001586914062
418,-129.08745374177633,-157.00018310546875
419,-135.85706369500411,-156.00604248046875
420,-135.047448007684,-155.17095947265625
421,-126.76293905157792,-142.19593811035156
422,-124.81882115414268,-136.40887451171875
423,-128.53596737510279,-107.57975006103516
424,-129.53898219058388,-147.21080017089844
425,-128.88713274504008,-139.8708953857422
426,-124.48967220908717,-126.79844665527344
427,-128.35889234040914,-109.08512878417969
428,-122.28773859927529,-116.37240600585938
429,-121.20492031699733,-142.63534545898438
430,-118.21169562088816,-140.90721130371094
431,-118.2758768985146,-133.70472717285156
432,-121.87187636526008,-109.83684539794922
433,-118.60193272640831,-125.78950500488281
434,-122.06044488204152,-126.25527954101562
435,-121.1757583618164,-171.6714324951172
436,-127.90977839419716,-135.35372924804688
437,-121.43311149195621,-148.62307739257812
438,-119.08875073884663,-159.53448486328125
439,-125.92972966244346,-129.7103729248047
440,-122.76907710025185,-162.78085327148438
441,-122.73895504600124,-133.97872924804688
442,-127.97597222579152,-156.39883422851562
443,-122.42938834742496,-178.53274536132812
444,-120.2214893541838,-129.41824340820312
445,-120.97504465203536,-155.1870574951172
446,-125.42028366891961,-118.15239715576172
447,-122.08336478785465,-119.88683319091797
448,-124.00742018850227,-153.28224182128906
449,-117.26655377839741,-129.82449340820312
450,-119.2624427393863,-114.58660888671875
451,-119.2077841507761,-139.37088012695312
452,-117.2341971146433,-151.2381591796875
453,-119.64145098234478,-115.61660766601562
454,-116.36197822972348,-158.17543029785156
455,-119.91286267732319,-142.31021118164062
456,-117.83183288574219,-132.57936096191406
457,-122.56992259778474,-149.38323974609375
458,-117.76138827675267,-143.88800048828125
459,-115.42040694387336,-141.93064880371094
460,-110.16540687962582,-159.85971069335938
461,-119.13652962132504,-139.58851623535156
462,-117.12259714226974,-153.66519165039062
463,-115.12887252004523,-171.7857208251953
