,Dis,Gen
412,-18.021469266791094,-5.520237485567729
413,-18.243655982770417,-3.018685539563497
414,-17.982189567465532,-6.306969394286473
415,-17.75034583242316,-0.40345152219136554
416,-17.806453604447213,-3.1170918146769204
417,-17.974109837883397,-4.446658392747243
418,-18.10974323122125,-7.072006106376648
419,-18.31469020090605,-8.312496503194174
420,-17.72959213507803,-6.178088108698527
421,-17.80945018718117,-4.933688243230184
422,-18.17882103669016,-7.428394476572673
423,-18.265307075098942,-7.0080718994140625
424,-18.393344603086774,-8.088330745697021
425,-17.811561521730926,-8.008981386820475
426,-18.19801540123789,-7.633877277374268
427,-17.965916370090685,-6.883283535639445
428,-18.00960609787389,-8.877963542938232
429,-18.129993099915353,-10.142387549082438
430,-18.730288618489315,-0.9620062112808228
431,-17.724994734713906,-3.4597687323888144
432,-17.797081570876273,-4.936576187610626
433,-18.133462454143324,-0.7665406862894694
434,-18.20066541119626,-6.48301883538564
435,-18.036756929598358,-6.479336102803548
436,-17.928454298722116,-6.873941739400228
437,-17.902504506864044,-9.454022407531738
438,-17.587304705067684,-5.78364900747935
439,-18.009347338425485,-4.4148233731587725
440,-17.884330824801797,1.0617023905118306
441,-17.84189816525108,-0.031237661838531494
442,-17.866458215211566,-6.435167292753856
443,-18.087075998908595,-1.9062816301981609
444,-17.863947203284816,1.8869563738505046
445,-17.861560143922503,-3.59379780292511
446,-18.07725306561119,-3.5133376916249595
447,-17.746812167920563,-6.79805850982666
448,-17.596687981956883,-6.661680698394775
449,-17.533251749841792,-5.389547665913899
450,-18.768822481757717,-3.8811914126078286
451,-17.241910796416434,-9.103121171394983
452,-17.390268463837472,-5.735353469848633
453,-17.74136862001921,-6.368416468302409
454,-17.67784252919649,-5.965886831283569
455,-17.478205680847168,-7.320714791615804
456,-17.605374097824097,-7.017378330230713
457,-17.917088608992728,-6.990710496902466
458,-17.346865503411543,-2.8400657176971436
459,-17.681388340498273,-7.708587010701497
460,-18.12315455235933,-0.5587366819381714
461,-17.48068242324026,-4.245808283487956
462,-17.63575153601797,-5.712719211975734
463,-17.668164981038945,-7.111547311147054
464,-17.451828040574725,-9.904755274454752
465,-17.41061332351283,-9.962835311889648
466,-17.687803908398276,-7.195840517679851
467,-17.58619619670667,-5.324038982391357
468,-17.51547972779525,-3.360034460822741
469,-17.55465720829211,-8.84992790222168
470,-18.88798391191583,-4.320267995198567
471,-17.477645522669743,-6.775873144467671
472,-17.431611086192884,-13.289185841878256
473,-17.57635966100191,-7.85704771677653
474,-17.37558307145771,-6.262680848439534
475,-17.683749688299077,-7.122549215952556
476,-17.396717799337285,-5.265142386158307
477,-17.44921532430147,-5.224509636561076
478,-17.47368231572603,-4.082035144170125
479,-17.316726408506696,-6.910465399424235
480,-17.919807873274152,-8.911991278330484
481,-17.46268237264533,-2.862085501352946
482,-17.339603173105342,-5.077811002731323
483,-17.220309458280866,-6.39908226331075
484,-17.30428353108858,-5.6903432210286455
485,-17.48414601777729,-7.555041074752808
486,-17.50181703818472,-4.228946725527446
487,-17.371581755186384,-6.207053820292155
488,-17.214836032767046,-5.884078502655029
489,-17.349319181944196,-7.343531211217244
490,-17.240819830643503,-5.319600184758504
491,-17.507945035633288,-2.9651856422424316
492,-17.085719572870357,-7.320730686187744
493,-17.190709565815173,-7.268739064534505
494,-17.206077412555093,-4.052429338296254
495,-17.32093398194564,-8.784298737843832
496,-17.166216800087376,-6.720898469289144
497,-17.038822487780923,-11.759874025980631
498,-17.025937368995265,-4.844791889190674
499,-17.373995981718366,-8.413843949635824
500,-17.716610444219487,-2.83561102549235
501,-16.99688484794215,-8.553157170613607
502,-16.84064434704028,-7.98825216293335
503,-17.240946669327585,-15.091756184895834
504,-17.1536199419122,-5.79263170560201
505,-17.035549753590633,-10.278569062550863
506,-16.984287638413278,-7.836711009343465
507,-17.00964325352719,0.3128511110941569
508,-16.729941167329486,-2.3422751426696777
509,-16.906485908909847,-5.614562993248303
510,-17.270702863994398,-5.097996334234874
511,-16.721353543432134,-6.550999482472737
512,-16.919573984648054,-6.558334569136302
513,-16.96945801534151,-1.1447440087795258
514,-16.824314004496525,-8.659065028031668
515,-17.072743842476292,-4.989544630050659
516,-16.76526649374711,-5.30150826772054
517,-16.410861856059025,-3.866620898246765
518,-17.004828791869315,-5.955180486043294
519,-16.955880202745135,-3.668299833933512
520,-17.042348936984414,-6.505789756774902
521,-16.535810784289712,-6.348768552144368
522,-16.696687999524567,-6.24338944753011
523,-16.6903133392334,-10.077182133992514
524,-16.68776103069908,-5.475163062413533
525,-17.060890498914215,-1.8835399945576985
526,-17.095594895513432,-10.516874313354492
527,-17.157765840229235,-3.3580943743387857
528,-16.939311366332205,-9.203202883402506
529,-17.075129258005244,-5.655551513036092
530,-17.024977947536268,-3.4123152097066245
531,-16.85563642100284,-2.4774274428685508
532,-16.99619157690751,-2.9393160343170166
533,-16.989008966245148,-0.0800851583480835
534,-16.893627166748047,-10.586504638195038
535,-16.53186230910452,-5.9716776212056475
536,-16.53324962917127,-8.2433975537618
537,-16.290588705163252,-9.216506640116373
538,-16.08959446455303,-6.764926751454671
539,-16.195696918587934,-6.925031820933024
540,-16.750272361855757,-0.9411492745081583
541,-16.44239814657914,-5.305553436279297
542,-16.319386281465228,-6.917714277903239
543,-16.49113016379507,-10.82507069905599
544,-16.541889905929565,-4.152115901311238
545,-16.050274284262407,-7.527670383453369
546,-16.423539236972207,-4.588265458742778
547,-16.501436948776245,-5.905422369639079
548,-16.43084175963151,-2.4624412854512534
549,-16.563612912830553,-8.984949429829916
550,-17.20478697826988,-0.6587070027987162
551,-16.244639773117868,-1.8726975123087566
552,-15.964380866602847,-4.6186970472335815
553,-15.932865017338804,-8.215152740478516
554,-16.159367661727103,-1.5608094135920207
555,-16.097109091909306,-4.665743589401245
556,-16.0452563009764,-5.654637336730957
557,-16.43000036791751,-9.92397371927897
558,-16.054981695978267,-5.340087254842122
559,-16.105547277550947,-5.291801989078522
560,-15.901390339198866,-2.654936989148458
561,-16.03191892724288,-8.626725355784098
562,-16.031608142350848,-6.780316079656283
563,-16.009792980394867,-8.669706503550211
564,-16.04927042910927,-12.679938634236654
565,-16.165432754315827,-7.638988335927327
566,-15.838589781209043,-2.9233314196268716
567,-16.087934017181396,-7.204122304916382
568,-16.20912726301896,-7.528513113657634
569,-15.978942795803672,-7.38457457224528
570,-15.632385492324829,-5.304445743560791
571,-16.258657869539764,-9.392699718475342
572,-16.361281809053924,-1.89807132879893
573,-16.2071777017493,-5.521173000335693
574,-15.834379033038491,-6.805761019388835
575,-16.098819945987902,-2.78136799732844
576,-15.799714452341982,-7.784354209899902
577,-15.563495397567749,-4.3599889278411865
578,-15.853068226262144,-7.7319966952006025
579,-16.052620034468802,-10.060877323150635
580,-16.08994265606529,-4.325772196054459
581,-15.833802687494378,-4.345081637303035
582,-16.48597314483241,-0.022499640782674152
583,-15.816829618654753,-3.5693161487579346
584,-15.61258561987626,-5.911175648371379
585,-16.17584806994388,-5.733254909515381
586,-16.034537842399196,-7.22404146194458
587,-15.840393342469868,-5.8994044462839765
588,-15.925110001313058,-10.164258162180582
589,-15.97758204058597,-11.315639654795328
590,-16.08391571044922,-6.6027290026346845
591,-15.75040804712396,-3.8838758170604706
592,-15.438229109111585,-5.264781832695007
593,-15.960649452711406,-12.92044480641683
594,-15.832594545263992,-3.066286007563273
595,-15.474836976904617,-8.30582586924235
596,-15.915124893188477,-9.957973003387451
597,-15.66342212024488,-12.718515078226725
598,-16.009372660988255,-7.978070974349976
599,-15.790714878784982,-11.347497463226318
600,-15.666926559649015,-9.004364172617594
601,-15.573164099141172,-2.244023084640503
602,-15.928268307133726,-2.0375405152638755
603,-15.624112593500238,2.1617048581441245
604,-15.329700419777318,-8.433784008026123
605,-15.602176628614727,-2.5923639933268228
606,-15.45161919844778,-4.352700551350911
607,-15.630336573249416,-7.050005912780762
608,-15.242520771528545,-7.969659805297852
609,-15.234600958071256,-7.930969715118408
610,-15.69620606773778,-0.15971807638804117
611,-15.623411856199565,-6.002127647399902
612,-15.189464945542184,-11.268433570861816
613,-15.092897402612786,-6.888388474782308
614,-15.459885634874043,-9.370082219441732
615,-15.43266659033926,-6.506443818410237
616,-15.449561332401476,1.2573081652323406
617,-15.350855086979113,-5.741486032803853
618,-15.295379412801642,-3.792738914489746
619,-15.294505307548924,-9.494676431020102
620,-15.43940782546997,-4.050594488779704
621,-15.416694314856278,-3.8379553159077964
622,-14.899561367536846,-8.893513202667236
623,-15.04513840926321,-7.131928046544393
624,-14.978008257715326,-8.415796279907227
625,-14.892273501345986,-5.646859169006348
626,-14.983106588062487,-6.127577304840088
627,-14.733174825969495,-7.525026003519694
628,-14.857926155391493,-12.07665745417277
629,-15.259463034178081,-6.700638135274251
630,-15.372896734036898,-4.444110870361328
631,-15.304922480332223,-3.506450096766154
632,-15.279376155451724,-4.568480014801025
633,-15.010789243798508,-6.977755506833394
634,-15.531689894826789,-6.995439211527507
635,-14.83000283492239,-4.395893891652425
636,-15.071644895955137,-11.63655916849772
637,-14.764054235659147,-1.0483133792877197
638,-14.839699958500109,-7.851682186126709
639,-14.819351095902292,-10.801524003346762
640,-14.917614070992721,-5.5332713921864825
641,-14.764209345767373,-9.319715658823648
642,-14.95636544729534,-3.6229476928710938
643,-14.599789983347842,-7.339441299438477
644,-14.886179635399266,-3.370193878809611
645,-15.003032345520822,-2.5532821814219155
646,-14.68208552661695,-4.642493963241577
647,-14.795140115838302,-6.444554408391316
648,-14.992818117141724,-5.387933731079102
649,-15.120380840803447,-6.224427858988444
