,Dis,Gen
390,-52.30775213241577,-132.55230712890625
391,-54.71292567253113,-133.32879638671875
392,-51.831324338912964,-130.4110107421875
393,-51.71096205711365,-122.0103759765625
394,-52.81052756309509,-121.27532196044922
395,-50.46181869506836,-124.82807922363281
396,-51.17377209663391,-120.3321533203125
397,-50.36019802093506,-133.78121948242188
398,-51.403117418289185,-125.47883605957031
399,-49.009521484375,-123.34209442138672
400,-52.97555112838745,-118.70008850097656
401,-50.54731202125549,-132.39840698242188
402,-52.338589906692505,-118.13919067382812
403,-51.46313691139221,-122.04597473144531
404,-51.559711933135986,-125.0410385131836
405,-51.52013850212097,-128.68344116210938
406,-48.954859495162964,-115.457275390625
407,-49.83747363090515,-121.53025817871094
408,-49.68326663970947,-127.70158386230469
409,-50.529165506362915,-123.8333969116211
410,-51.03360152244568,-118.47406005859375
411,-50.48601245880127,-110.22809600830078
412,-53.84919095039368,-115.60952758789062
413,-48.8894522190094,-105.40436553955078
414,-48.230496644973755,-110.0175552368164
415,-48.656768798828125,-111.77408599853516
416,-47.65182685852051,-118.03563690185547
417,-50.707555055618286,-127.42334747314453
418,-48.89534902572632,-117.6358871459961
419,-48.92145228385925,-121.89021301269531
420,-47.68446397781372,-115.32039642333984
421,-48.98959422111511,-121.90779876708984
422,-48.65868520736694,-120.30718231201172
423,-49.023072719573975,-123.44493865966797
424,-47.566147327423096,-112.69446563720703
425,-47.765048027038574,-127.03453063964844
426,-47.32707762718201,-113.57763671875
427,-48.46146845817566,-123.17273712158203
428,-48.39680004119873,-112.35916137695312
429,-47.73945450782776,-118.69459533691406
430,-48.243857622146606,-114.37702941894531
431,-46.266684770584106,-113.84441375732422
432,-46.03239393234253,-112.57765197753906
433,-45.21184706687927,-119.98467254638672
434,-45.082791566848755,-117.82664489746094
435,-46.41606307029724,-116.6858139038086
436,-44.98112440109253,-113.64612579345703
437,-46.163732290267944,-117.75152587890625
438,-45.31441140174866,-119.03665161132812
439,-45.814306020736694,-117.21385955810547
440,-45.83763241767883,-116.70513153076172
441,-46.324443101882935,-114.03901672363281
442,-46.26839470863342,-108.99314880371094
443,-43.96584630012512,-109.72122192382812
444,-45.95780634880066,-106.20137786865234
445,-44.90120840072632,-106.84355163574219
446,-45.07907223701477,-114.83781433105469
447,-45.24107885360718,-111.24556732177734
448,-44.764145612716675,-106.32063293457031
449,-45.42338180541992,-109.06794738769531
450,-45.57736015319824,-110.67730712890625
451,-45.848257303237915,-105.23705291748047
452,-43.12960767745972,-120.36588287353516
453,-43.495168924331665,-110.20114135742188
454,-43.73654866218567,-107.03938293457031
455,-45.166686058044434,-108.34918975830078
456,-44.023489475250244,-111.15708923339844
457,-45.23742127418518,-111.10700225830078
458,-44.43277716636658,-120.40970611572266
459,-43.69886136054993,-118.87019348144531
460,-45.35727405548096,-109.67816162109375
461,-42.90312218666077,-109.70533752441406
462,-44.63290500640869,-104.5400390625
463,-42.723708152770996,-108.287109375
464,-42.354166746139526,-98.66941833496094
465,-43.56297254562378,-98.93052673339844
466,-44.48757076263428,-94.3700942993164
467,-42.300631046295166,-90.08316040039062
468,-42.057464361190796,-104.98084259033203
469,-42.14429020881653,-97.50818634033203
470,-44.23628902435303,-103.03289794921875
471,-41.82893371582031,-96.43788146972656
472,-41.716163873672485,-96.7196044921875
473,-41.525203466415405,-96.01009368896484
474,-43.271820068359375,-101.51746368408203
475,-40.75829768180847,-99.75018310546875
476,-42.890520453453064,-95.64765930175781
477,-42.13037395477295,-99.53402709960938
478,-41.26483392715454,-90.4842758178711
479,-42.11356472969055,-92.85978698730469
480,-42.57094478607178,-103.78355407714844
481,-40.76434016227722,-99.00257110595703
482,-42.28493642807007,-108.55891418457031
483,-42.597025871276855,-100.96420288085938
484,-39.647910714149475,-97.28614044189453
485,-41.303202867507935,-91.08067321777344
486,-42.82102012634277,-96.88096618652344
487,-43.45038652420044,-107.73009490966797
488,-42.242335081100464,-92.22908782958984
489,-42.274616956710815,-104.50184631347656
490,-41.600178480148315,-90.28022766113281
491,-40.60798501968384,-96.37090301513672
492,-40.962746143341064,-95.89054107666016
493,-42.630841970443726,-91.33161926269531
494,-42.82653784751892,-104.35355377197266
495,-42.046518325805664,-102.17244720458984
496,-40.768608808517456,-109.6837158203125
497,-41.57634353637695,-98.6402816772461
498,-41.05680584907532,-92.7611083984375
499,-41.28153038024902,-82.5805435180664
500,-39.982590436935425,-91.11972045898438
501,-41.36221444606781,-92.86268615722656
502,-40.29191315174103,-100.4969253540039
503,-41.048208236694336,-96.94660949707031
504,-42.35880434513092,-88.02521514892578
505,-41.3508837223053,-86.45672607421875
