,Dis,Gen
450,-61.651927630106606,-25.93538475036621
451,-58.18674039840698,-23.772074818611145
452,-58.21672132280138,-31.710404872894287
453,-58.733116962291575,-12.0384920835495
454,-59.459485407228826,-44.17682933807373
455,-58.20428781156187,-48.672011375427246
456,-59.200788992422595,-27.456461191177368
457,-58.27801333533393,-46.614027976989746
458,-59.10017868324562,-36.61351490020752
459,-58.16374831729465,-34.549909591674805
460,-61.36728728259051,-48.273844718933105
461,-56.67858529973913,-31.8896164894104
462,-57.583262832076464,-38.1456036567688
463,-56.83088677017777,-26.588600277900696
464,-57.20967204482467,-37.25698280334473
465,-57.61121905291522,-36.819522857666016
466,-57.87050377881086,-28.615236282348633
467,-57.08118926154243,-35.35846757888794
468,-57.93129200405545,-51.51611375808716
469,-59.08499134911431,-36.412726402282715
470,-58.89425669776069,-11.333750486373901
471,-57.604214385703756,-29.100645542144775
472,-57.9834044067948,-27.81674313545227
473,-58.2118504135697,-47.323811054229736
474,-57.99096480122319,-15.534497857093811
475,-57.401428646511505,-46.84067344665527
476,-56.6305505434672,-36.38559579849243
477,-58.21716379236292,-31.967580318450928
478,-57.559886402553985,-38.64520835876465
479,-57.664060027511034,-11.865521430969238
480,-60.67946744848181,-47.899513721466064
481,-55.04426288604736,-44.69321197271347
482,-57.68188197524459,-46.73396110534668
483,-57.234881966202344,-31.030672073364258
484,-58.44274187088013,-25.0985666513443
485,-57.18259839658384,-43.37998342514038
486,-57.050864961412216,-30.336360931396484
487,-57.67278710118047,-32.557387828826904
488,-57.06183066191497,-22.737633109092712
489,-57.047298925894275,-27.291902005672455
490,-61.79406367407905,-8.33285802602768
491,-56.105685728567614,-23.18977117538452
492,-56.60955782289858,-20.66934823989868
493,-57.55796587908709,-22.4837828874588
494,-57.75244175946271,-33.60627794265747
495,-56.35755994584825,-33.105552196502686
496,-56.60805059362341,-21.29119884967804
497,-57.284818190115466,-23.501813411712646
498,-57.84448235123246,-41.008591413497925
499,-58.44235868807192,-20.22563987970352
500,-61.13528813256158,29.580788373947144
501,-56.476914405822754,-8.668309688568115
502,-57.07046812551993,-25.669121950864792
503,-57.83329940725256,-24.082144796848297
504,-57.54931269751655,-29.05922269821167
505,-56.75375422724971,-18.697182178497314
506,-57.480195151435005,-15.568903684616089
507,-56.662299897935654,-33.943230628967285
508,-56.88406130119606,-44.01599979400635
509,-57.22147983974881,-29.912424087524414
510,-55.95385844619186,-23.691877365112305
511,-56.68471168588709,-27.641570329666138
512,-57.31613378171568,-23.577394008636475
513,-56.861644691891144,-46.4037504196167
514,-57.08606165426749,-41.11644387245178
515,-57.334207199237966,-42.797324657440186
516,-56.57285375948305,-34.892770409584045
517,-57.10231869309037,-17.586442947387695
518,-57.82984913720025,-32.457329511642456
519,-56.84363545311822,-15.15723729133606
520,-61.63703755979185,-29.15389895439148
521,-55.88514727133292,-61.62468338012695
522,-57.386063010604296,-28.978339910507202
523,-55.88585818255389,-17.881041765213013
524,-56.62886336997703,-36.40787053108215
525,-56.17496214972602,-30.982086420059204
526,-57.15221258446022,-15.107516765594482
527,-56.61848145944101,-21.60288405418396
528,-57.38374088428639,-40.948662757873535
529,-56.66857938413267,-46.211971282958984
530,-58.81509088586878,-42.12181532382965
